"corpus_sha256","artifact_id","artifact_sha256","start_offset","end_offset","final_audit_record_id","coverage_status","notes"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_SQ_048_2","f4072d0dc53df74bc1c9fd8a430f41b4e2520bdea04bbbbe574cbe5035875ee1","11132559","11135286","CHI_R4_AUDIT_04374","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_SQ_048_3","f17efdd3a0a76d6981dac9637aac727b0043502180f8d6b448bc99285d508f2a","11135286","11137827","CHI_R4_AUDIT_04375","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_SQ_048_4","1395231aac80a54f6da219eea8788262b375d963be4b559b2935ae5bab73df47","11137827","11141058","CHI_R4_AUDIT_04376","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_SQ_049_1","3bf589c6cd29acd4cb5ed68cf9781815a14959b0ef14cb278d4b707613b7b0e7","11141058","11143476","CHI_R4_AUDIT_04377","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_SQ_049_2","e6784470c7757e81967139080700d0cc1498cac70f9716bef584d82901086908","11143476","11146227","CHI_R4_AUDIT_04378","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_SQ_049_3","f8a0fc18736f98d9ef213747aab58eff7936ffd0d21355502843cc21dee74eea","11146227","11148774","CHI_R4_AUDIT_04379","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_SQ_049_4","df7e21107a672d4d13690bea0ba25e15806ac79104019515f04864125deb2c93","11148774","11151819","CHI_R4_AUDIT_04380","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_SQ_050_1","f633f17983dccf2773996ea79ed04421d7dfaecb3576c8f2c1906ee5041fcb06","11151819","11154246","CHI_R4_AUDIT_04381","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_SQ_050_2","5b71dadd3552479d7db95eb0564a90cbf42cfa301a5994963073bedfc48741bb","11154246","11157003","CHI_R4_AUDIT_04382","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_SQ_050_3","be4cb94eac790a290e40f73297816e978ab029c6793388540f0acd83851ac88f","11157003","11159556","CHI_R4_AUDIT_04383","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_SQ_050_4","f6e2cbd3e5d445b15cf46542bfbabac72f3588a02d18a07d570682a892d65ba6","11159556","11162727","CHI_R4_AUDIT_04384","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_SQ_051_1","32bb9ce14d2cd76c24f63fbfca616fe3b666729bdf725e023f53bccdc1f15d36","11162727","11165160","CHI_R4_AUDIT_04385","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_SQ_051_2","e7c89eddc7bfcb88ab3fe9ac7c2000afe84e9d03bc72db491c64c8b2e90b5ca6","11165160","11167917","CHI_R4_AUDIT_04386","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_SQ_051_3","0cff424f990b9f28f96275ad9eb39aa51d66354b9392f66c364c3b84140b6007","11167917","11170470","CHI_R4_AUDIT_04387","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_SQ_051_4","11799e3953ccbe9a9dd279b899495e97eaaae824f68fcf531c7849de686328ba","11170470","11173641","CHI_R4_AUDIT_04388","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_SQ_052_1","53fa7cdb8e34972aa0aefbd6e47241b86e1570ae149fb6e753487f8ca60a8d65","11173641","11176047","CHI_R4_AUDIT_04389","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_SQ_052_2","bbbb1089da32f9702bdd1bdda12d0bc60ac4975ffb55ee9da6b964a65868fb52","11176047","11178783","CHI_R4_AUDIT_04390","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_SQ_052_3","5a2c99734704afa710d6dd8ac6ae88523058fc09a30503c3f5bb02880bde0f6d","11178783","11181276","CHI_R4_AUDIT_04391","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_SQ_052_4","18c7a8532c789be8b6b54bb0a106d7dd8897cdc978932369679f9bb7f93e29ac","11181276","11184378","CHI_R4_AUDIT_04392","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_SQ_053_1","711a6993a63d51b3194e16762959bc7199e75bfe2921221bb8554bd5f3893c5b","11184378","11186742","CHI_R4_AUDIT_04393","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_SQ_053_2","27256a370c4db064b683242fd3004c4eb504edbff819c89177621d79ef9a87e0","11186742","11189448","CHI_R4_AUDIT_04394","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_SQ_053_3","c0d7d8a334f3333a5f609221672c2b5598ec92db0fc40bbdb2660d2785cd80ca","11189448","11191932","CHI_R4_AUDIT_04395","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_SQ_053_4","7f941907f06d774393e9bd724d71039c7e5d34d322478f0696df2121913ce52e","11191932","11194875","CHI_R4_AUDIT_04396","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_SQ_054_1","39107762994c43c2d3de16574d76f5fe321e24913b70be7a904a376b934d9f6a","11194875","11197287","CHI_R4_AUDIT_04397","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_SQ_054_2","ec3e7edc5ac54e4a78f1ff168592007140871bf07b5b7b7eba6cf03ee5a2e576","11197287","11200035","CHI_R4_AUDIT_04398","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_SQ_054_3","781dd8fb6125376d000a8132254f9dbda56663c3e74e8e8c44d8398d2b7b62f1","11200035","11202603","CHI_R4_AUDIT_04399","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_SQ_054_4","fbcd9ca4c86666ec319919f72b70e340c560f9f6ef2f0af4092b2afde7fecec2","11202603","11205771","CHI_R4_AUDIT_04400","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_SQ_055_1","b1b098b0908e8b9648f31286a296fb9d0454c756cacb608d9fa320fc80d6d2bb","11205771","11208264","CHI_R4_AUDIT_04401","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_SQ_055_2","53f752023478f10e5534dc68adf088bb420a30966f11161104f6b340686b3e4a","11208264","11211114","CHI_R4_AUDIT_04402","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_SQ_055_3","bd97df1ff9bf28a38ba96381ec52a7132498003e6c5501e56cb4a250317f4d1b","11211114","11213655","CHI_R4_AUDIT_04403","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_SQ_055_4","21587730e94ce2d7a4c5dce68cc5d02d86bf961a9650f9318a909dc9d961b291","11213655","11216829","CHI_R4_AUDIT_04404","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_SQ_056_1","ff555af62fbc5ffc4673988463d4ee70ceef6e9f40a22c354c4d86bc33fa28bc","11216829","11219253","CHI_R4_AUDIT_04405","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_SQ_056_2","f32af826e41b7d44a1e4250dd56d04a6a9b5b184615baec63bae7402fe68c505","11219253","11221977","CHI_R4_AUDIT_04406","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_SQ_056_3","7532f5ea9caeca8884441cb73ea536e4ad8f26e8b5f9051d4e9b14af66bcdc6f","11221977","11224485","CHI_R4_AUDIT_04407","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_SQ_056_4","b42f3b5ab9de75b2d86688701756381f9084b67671e6b7b31c6c76ccff758c78","11224485","11227572","CHI_R4_AUDIT_04408","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_SQ_057_1","4b53f6159e1b5210ce01d2f0e25f5369c176704b4da0fe71e01cc917b7358e54","11227572","11230086","CHI_R4_AUDIT_04409","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_SQ_057_2","6528f4c979c39693d6abfb6d5a2ad26b5999d9e6c1baa1f0a8e00c4b8a099192","11230086","11232972","CHI_R4_AUDIT_04410","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_SQ_057_3","81d5ff99a91becc376c970e0b2e89563004324b59e904db07ac1df1bcdbe3741","11232972","11235591","CHI_R4_AUDIT_04411","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_SQ_057_4","c3c42a81d6103221e6c0cdc6de73670e69ccbd77eafa4a322f8f9e5330f9d3f2","11235591","11238864","CHI_R4_AUDIT_04412","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_SQ_058_1","920f4c3847046b8a0b3269f64eee1a28ade8161292771eb1138ca615d64014de","11238864","11241255","CHI_R4_AUDIT_04413","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_SQ_058_2","d2adbcda4a07b60b10f193bdb27307ace6618c6d2ac7b6dd54c0ddd12b546dc8","11241255","11243919","CHI_R4_AUDIT_04414","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_SQ_058_3","0b2724ae28950b5b39f11b5a51acc56dab96f79ec66f0a118b1b5a0cd9091a34","11243919","11246409","CHI_R4_AUDIT_04415","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_SQ_058_4","865be6fcc0a9a1451e31d35ac05de64e905aa28f83b81b872f913310bfdb2d34","11246409","11249469","CHI_R4_AUDIT_04416","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_SQ_059_1","361e33329b41687cee78134bd488be34807348be47a2a9a221a5a34b31b16ea2","11249469","11251854","CHI_R4_AUDIT_04417","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_SQ_059_2","4ab4a71f6bb63ac11b519418061e1c69958b4bd5872ef5e623969a14219612e3","11251854","11254590","CHI_R4_AUDIT_04418","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_SQ_059_3","21831831070907c3fca6d7d77245247dbf516930c6a9c59bca5d00aa28282ba9","11254590","11257110","CHI_R4_AUDIT_04419","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_SQ_059_4","3f0faf0f0d3f746555c2cf50ff9206d932e8c15deeb314409b0d490ae1ae5205","11257110","11260158","CHI_R4_AUDIT_04420","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_SQ_060_1","13ca5ef01f59673ddda39269eff2fb361ecd842e137d3e8b6e7ba302da5aefcd","11260158","11262519","CHI_R4_AUDIT_04421","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_SQ_060_2","8e235b506c53aeed8a79e578df2fa8e0176c8184755d7d934053ab70c3615ecc","11262519","11265195","CHI_R4_AUDIT_04422","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_SQ_060_3","a91f3434d9e1aaf25a859823126ca1ae6b43a70f98aac19bef1515797197c42a","11265195","11267667","CHI_R4_AUDIT_04423","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_SQ_060_4","154f215149611e696ef575542200f30668f229ce40b3a3363bf8ebbef577575b","11267667","11270628","CHI_R4_AUDIT_04424","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_SQ_061_1","5b741c528274641b7045960b83b8cf2f50ce1038fa8d51ea92cccd41e0ce4622","11270628","11272977","CHI_R4_AUDIT_04425","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_SQ_061_2","747356ff4333319b73f59632285f89868c535ea4bf1c9170dd80261659804b62","11272977","11275650","CHI_R4_AUDIT_04426","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_SQ_061_3","60502b69a8f31da2bff627093eae46768d92d069faf5085ea05d2bd97bf73537","11275650","11278131","CHI_R4_AUDIT_04427","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_SQ_061_4","794c372e9a323135e4916e9c2dae779839852aaf1be0278421529d9efcf4996c","11278131","11281092","CHI_R4_AUDIT_04428","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_SQ_062_1","1caf45c86124f0a42104bf6f08160df86e6d4061ee77a5994592d297b2bcef17","11281092","11283492","CHI_R4_AUDIT_04429","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_SQ_062_2","0bac115cecfcdb90d2c22e9b4ffcd9454dcf686b4721b16bc4b7b36668f84821","11283492","11286258","CHI_R4_AUDIT_04430","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_SQ_062_3","78239b77f61b3a978daac0a1f56717a50ea47d0f25dc2868d43da921128c5e52","11286258","11288772","CHI_R4_AUDIT_04431","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_SQ_062_4","6f32b13abe64e1395c86cd6771ed22be4e7635df5771fd7122a4f0a2cd2d33d5","11288772","11291823","CHI_R4_AUDIT_04432","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_SQ_063_1","9c31ac85ba160b27902a4269f04d220e0bd0bd6053304874fe48e16d5418270c","11291823","11294295","CHI_R4_AUDIT_04433","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_SQ_063_2","62f9335024e92149ec5114fb2074bce34d20fb1cd267707b1223c2045a1b5e9e","11294295","11297160","CHI_R4_AUDIT_04434","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_SQ_063_3","0893a7adc1dad8976b95571df1513b68b4119cd5f50720516db4e0ae0fb5baa1","11297160","11299782","CHI_R4_AUDIT_04435","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_SQ_063_4","dc568f97d0589576360a2ae55e033f9b53d82845dbace6a4b51b567662af1726","11299782","11303139","CHI_R4_AUDIT_04436","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_SQ_064_1","05e40543071d1d07b7b1f3de0457dbd0f7b6279a6a264ebac4a1a9951a75d888","11303139","11305548","CHI_R4_AUDIT_04437","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_SQ_064_2","2d149d774bf3cebec7c4d744028b9db788cb716539eaf47512afee25e0ebe181","11305548","11308314","CHI_R4_AUDIT_04438","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_SQ_064_3","ed78b683c224203d2fcee55c8bebef2ded8a67f5d90683f7fb0a367375f85f05","11308314","11310864","CHI_R4_AUDIT_04439","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_SQ_064_4","2fbc7ec50e4db30e60ed447ea79b57ebcd5cbed3d6fba5174a06f3c0ec8fa271","11310864","11313954","CHI_R4_AUDIT_04440","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_SQ_065_1","121c834b65f03fb91857146c40f2312436ba7c25e15a22759f343a676135a839","11313954","11316423","CHI_R4_AUDIT_04441","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_SQ_065_2","e1553f534b54cb949f839c13b829e42b24be068e65d050fc1898a79f15b79f48","11316423","11319261","CHI_R4_AUDIT_04442","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_SQ_065_3","f59c452268f588519d18eea596d0d8f24372374983df37ce931502b3463ef09d","11319261","11321844","CHI_R4_AUDIT_04443","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_SQ_065_4","9fe2d518617ea0ec47bf309bef9551ee636e2bdee85a5e126292c14d38a3cb7e","11321844","11325075","CHI_R4_AUDIT_04444","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_SQ_066_1","4af45893d04ec2b9d1fadbaee43fa8361f0db20cff7bc8dcdb9174be42de91c8","11325075","11327469","CHI_R4_AUDIT_04445","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_SQ_066_2","6bc077010bc5b8bf3980e29dbac0170d3cfc72b74b78807a0248fa653335da9e","11327469","11330193","CHI_R4_AUDIT_04446","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_SQ_066_3","dd29e4bd7dae069acf84ba195a81c6952d0bc365e6a752f64e6d454919f38a9d","11330193","11332725","CHI_R4_AUDIT_04447","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_SQ_066_4","63a657a2d46c7e754681e63b234c3b88de74d59485ae0511fdb8995acafd3ef9","11332725","11335725","CHI_R4_AUDIT_04448","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_SQ_067_1","fae34416f124e5a3f038a5e904dc492b0bee1bd87453752c4d01593f01723788","11335725","11338173","CHI_R4_AUDIT_04449","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_SQ_067_2","8e59a533e5fc467b9b30bda44e90c154354b071951545235bbb63b21feaae5d7","11338173","11340948","CHI_R4_AUDIT_04450","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_SQ_067_3","1271acfdbd5ad3e64363ae23fab03f2617ed86b545b609ef40057f4ca542b295","11340948","11343498","CHI_R4_AUDIT_04451","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_SQ_067_4","b36fd03f7dc22bf665e9c51bda3b33172d930b018de6efa4c735a060f1e22324","11343498","11346534","CHI_R4_AUDIT_04452","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_SQ_068_1","757d3c93f4f6f6d720cc0763724c5dda8caabede1bd660e142a7a90092ce4e6b","11346534","11348922","CHI_R4_AUDIT_04453","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_SQ_068_2","7929efb04a3fb232c35b79043dc99cefe056b7b717851ef8aa404d7c6009e103","11348922","11351667","CHI_R4_AUDIT_04454","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_SQ_068_3","ad8d05e5b5a6f21c9a80135e87cda3651af2274d594158d9ed1fbb7fb17ed0d3","11351667","11354187","CHI_R4_AUDIT_04455","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_SQ_068_4","b1e579e386726433ac5de09e5357d9d7c5dbf3db9c6d1d031a77239dc388dbce","11354187","11357226","CHI_R4_AUDIT_04456","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_SQ_069_1","bc864bf77fec585a788cf874206f23ce10f1894f955e1c5efdd9ab3f5c5fb347","11357226","11359620","CHI_R4_AUDIT_04457","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_SQ_069_2","10fa431c70c34f5cba8eecaea4210b26e9694277c0ddd21ee76f9ff74cf4caa7","11359620","11362353","CHI_R4_AUDIT_04458","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_SQ_069_3","8b0c5b56a4a505ef28ec5a06f7df977827b638386eac97a9e591c02feff80fb3","11362353","11364873","CHI_R4_AUDIT_04459","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_SQ_069_4","03bc7fe7aa79e98d45ab93c012439c80ba3d74b9683e5f83a390ea0d8845d86f","11364873","11367909","CHI_R4_AUDIT_04460","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_SQ_070_1","a7d873ac04da825f3f7d62f069c7502d9c3d5580348858560c4c05ea0cf88d01","11367909","11370456","CHI_R4_AUDIT_04461","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_SQ_070_2","6f434f39bc67a6cb28c61da4378b679eeaddf9a6787b1588c516031e8bfa0774","11370456","11373357","CHI_R4_AUDIT_04462","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_SQ_070_3","6ba9b11ae2f8c25c701795a43d468c86d4c13ce8f37cd13129beb9bb609c8dae","11373357","11376021","CHI_R4_AUDIT_04463","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_SQ_070_4","8a483d228bc5a87b5778e52098d15ecbab2fafeeaa29fb3f0eecfc95fa45ec85","11376021","11379480","CHI_R4_AUDIT_04464","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_SQ_071_1","057c1867dd67da6c45c54774940cf42a0506fd831be6e3c51c1c0f4f1b2bee1e","11379480","11381928","CHI_R4_AUDIT_04465","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_SQ_071_2","3bba354ee349ffe106dd05cd703bcea617a8fb6a8b78a15c9853ba2b670cf375","11381928","11384682","CHI_R4_AUDIT_04466","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_SQ_071_3","f27be47bb2f92d6f17952069fa75412a8e486f8048f3e53f71fe6b8fe44e9bec","11384682","11387268","CHI_R4_AUDIT_04467","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_SQ_071_4","6de55f5d4aa6d2e1b822167c8517a753c7fc1090fe8b0192fd507838d3b53d36","11387268","11390433","CHI_R4_AUDIT_04468","covered","UTF-8 byte range; no gap or overlap"
